#'chr'	'start'	'end'	'2cell_K27me3_maternal_mm10.bw'	'2cell_K27me3_paternal_mm10.bw'	'8cell_K27me3_maternal_mm10.bw'	'8cell_K27me3_paternal_mm10.bw'	'E6.5_epiblast_K27me3_maternal_mm10.bw'	'E6.5_epiblast_K27me3_paternal_mm10.bw'	'ICM_K27me3_maternal_mm10.bw'	'ICM_K27me3_paternal_mm10.bw'	'MII_oocyte_K27me3_mm10.bw'	'morula_H3K27me3_mei_maternal.bw'	'morula_H3K27me3_mei_paternal.bw'	'PN5_zygote_K27me3_maternal_mm10.bw'	'PN5_zygote_K27me3_paternal_mm10.bw'	'sperm_K27me3_mm10.bw'	'sperm_K27me3_sperm_chen_mm10.bw'
chr10	75643007	75645008	0.14000000059604645	nan	nan	nan	0.32499998807907104	0.25999999046325684	nan	nan	0.6138103056866396	0.16116267576746676	0.23934333578221265	0.42000000178813934	0.2800000011920929	0.8040478123133533	2.8968223374465416
chr10	75847708	75849709	nan	nan	nan	nan	0.38697672999182414	0.7729869786795084	0.33000001311302185	nan	0.6749999842473439	0.14392038076177707	0.2792338917459148	0.2800000011920929	nan	1.0840588869695789	2.3496545724782987
chr10	75856686	75858687	nan	0.27000001072883606	nan	nan	1.0466666618982952	0.9369935618280602	nan	nan	0.699999988079071	0.1407534286178749	0.2592886137640637	0.2800000011920929	0.2800000011920929	0.980012862400589	3.3624440182571944
chr10	75859205	75861206	0.14000000059604645	nan	nan	3.834999978542328	nan	0.4351662791224647	nan	0.6700000166893005	nan	0.6882840961530649	0.3191244477096169	nan	0.5600000023841858	0.8050822736031394	10.831818877250656
chr10	76448080	76450081	nan	nan	1.2799999713897705	nan	0.3619971336549767	0.5220512610215408	0.744110449874328	0.5566666821638743	0.8558294416506397	0.0	0.0	0.3733333349227905	0.2800000011920929	0.8633747068661318	3.9083436859184237
chr10	76530604	76532605	0.27000001072883606	nan	nan	nan	nan	nan	nan	nan	0.4211155306770507	0.0	0.0	nan	nan	0.8693766339258714	1.0339156069021591
chr10	77685568	77687569	0.3269158912317775	0.27000001072883606	nan	nan	0.896810591814922	0.9256050966347859	2.0	0.36415460317031195	1.340990456843683	0.0	0.0	0.41084112324447275	nan	1.118441032317523	1.6410822380429086
chr10	77714806	77716807	1.0899999886751175	1.1549999862909317	0.9599999785423279	1.2799999713897705	0.8200000013623919	1.3122088755948476	1.0016666650772095	0.8350000083446503	2.34130431474119	0.0	0.0	0.9300000071525574	1.3899999856948853	0.9232496021930097	2.5469731660499266
chr10	78433798	78435799	nan	nan	nan	nan	0.6966666777928671	0.3771171032845437	0.6700000166893005	nan	0.5999999855245862	0.017242295005689676	0.23934332982472692	nan	nan	0.9773564122364353	2.187405445199201
chr10	78463947	78465948	0.1971428585903985	0.14000000059604645	1.2799999713897705	1.2799999713897705	0.3466666539510091	0.4679999828338623	0.6700000166893005	nan	1.050734832138261	0.12315925004064054	0.1396169458729574	nan	nan	0.698336405761759	1.0651823661733664
chr10	78746129	78748130	0.27666667103767395	0.27000001072883606	nan	1.2799999713897705	0.42424468214294586	0.6259999752044678	0.6700000166893005	0.6700000166893005	nan	0.9363622112848472	0.2991791697277658	0.2800000011920929	0.2800000011920929	0.9000503946311528	4.613534057873121
chr10	78846912	78848913	0.4669157837562855	0.3336417580273086	nan	nan	0.6024261225437858	0.35576425951049695	0.8081215576133236	0.6700000166893005	1.2593730791849982	1.707338351836388	0.6382488954192338	0.5352489862435599	0.6215637803322984	0.8437990949850649	3.5289183576544305
chr10	78954206	78956207	nan	nan	nan	nan	nan	nan	nan	nan	1.3949999511241913	0.0	0.0	nan	nan	nan	0.0
chr10	79554127	79556128	nan	nan	nan	nan	0.4843163343281273	0.3466666539510091	0.6919303064212083	1.0	0.699999988079071	0.3955173946392054	0.0909504675972408	0.5600000023841858	nan	0.6155220963749062	1.6165758584631138
chr10	79754118	79756119	nan	nan	nan	nan	0.7849999666213989	1.5700000524520874	0.6700000166893005	nan	0.4445255398750305	0.2287243215040467	0.39890555963702107	0.5600000023841858	nan	1.9608733249336465	9.881981206261951
chr10	79853955	79855956	0.8199999928474426	0.3425000049173832	1.2799999713897705	0.9599999785423279	0.25999999046325684	nan	0.9655555718474917	0.6700000166893005	0.5249999910593033	0.19036915086615627	0.19945277981851053	0.2800000011920929	nan	0.806566216738801	0.7419516984848068
chr10	80006230	80008231	0.27000001072883606	nan	nan	nan	0.806516851825214	0.7319999694824219	nan	0.6700000166893005	0.99575757077246	0.1407534286178749	0.07978111192740422	0.5971428581646511	0.5600000023841858	1.6970419846692746	9.408332307478119
chr10	80052487	80054488	0.27000001072883606	nan	1.2799999713897705	nan	0.5199999809265137	0.7299999713897705	nan	nan	0.699999988079071	0.12315925004064054	0.15477535713916418	0.2800000011920929	nan	0.7749652894627717	5.722657657485792
chr10	80074438	80076439	0.14000000059604645	nan	nan	nan	0.25999999046325684	0.25999999046325684	nan	nan	0.699999988079071	0.15834760719510926	0.004786866715644253	0.2800000011920929	nan	0.6770997574773039	2.809360408979556
chr10	80166840	80168841	nan	nan	nan	nan	0.3466666539510091	0.25999999046325684	nan	nan	0.699999988079071	0.1407534286178749	0.23575318574547946	nan	nan	0.6608409543250989	0.7288534616840178
chr10	80675292	80677293	nan	0.27000001072883606	nan	nan	nan	nan	nan	nan	nan	0.3870716069949263	0.1396169458729574	nan	nan	0.863987900858107	1.7154464192059207
chr10	80899968	80901969	nan	nan	2.559999942779541	0.9599999785423279	0.3466666539510091	0.3466666539510091	nan	1.340000033378601	nan	0.5109354264136853	0.4387961036857517	0.2800000011920929	nan	0.5659197369546795	1.0622247014565207
chr10	81013924	81015925	0.2542857208422252	0.550000011920929	2.559999942779541	1.2799999713897705	nan	0.31531913737033274	0.5000000149011612	0.44333334763844806	0.699999988079071	1.5665855616822593	0.0	0.2800000011920929	nan	1.4854594144371747	6.8782609526006535
chr10	81103672	81105673	nan	nan	3.8399999141693115	nan	nan	nan	nan	0.6700000166893005	1.0213296159702876	0.1407534286178749	0.049065383835353596	nan	nan	0.9430578633034525	1.4484114039843825
chr10	81135471	81137472	nan	nan	1.2799999713897705	nan	0.5199999809265137	0.5199999809265137	nan	nan	1.0183673421947324	0.08058133788373338	0.1396169458729574	nan	nan	0.9932962073810475	7.453740204321868
chr10	81229778	81231779	nan	nan	nan	0.6399999856948853	0.3466666539510091	0.25999999046325684	nan	0.6700000166893005	0.8399308042788304	0.15095805219267083	0.2596875193237007	0.5600000023841858	nan	2.2149571164998667	10.528447002842688
chr10	81290266	81292267	0.14000000059604645	nan	nan	nan	0.3119999885559082	0.6239999771118164	0.6700000166893005	nan	0.6562499850988388	0.24667043131271163	0.1396169458729574	nan	0.4118518536053007	0.7542462449651867	0.25393677073559245
chr10	81320102	81322103	nan	0.14000000059604645	nan	nan	0.5199999809265137	0.3180357026202338	0.33000001311302185	nan	nan	0.2991013217722994	0.15956222385480845	0.2800000011920929	0.2800000011920929	0.7915844670949317	1.3208092341179969
chr10	81392063	81394064	nan	nan	nan	nan	0.3466666539510091	nan	nan	nan	0.699999988079071	0.0	0.0	0.2800000011920929	nan	1.0819274838575987	3.857218794617755
chr10	81523224	81525225	0.3792857176491192	nan	nan	nan	0.3119999885559082	0.48556388999414496	1.3360000133514405	0.6700000166893005	1.8636717489366466	1.86498180471141	0.3889329206460956	0.48874999955296516	0.2800000011920929	1.7761763386503535	7.609652210985763
chr10	81599114	81601115	nan	nan	nan	nan	0.35775349701808506	0.5199999809265137	0.6700000166893005	nan	nan	0.7213618772021536	0.578413052537452	0.42000000178813934	nan	0.6891450240945776	0.8623709728990657
chr10	81599899	81601900	nan	nan	nan	nan	0.4560049758868271	0.5199999809265137	0.6700000166893005	0.33000001311302185	nan	0.9500861301951143	0.29917916674902295	0.2800000011920929	nan	0.850134841310844	1.0246200904972491
chr10	82047122	82049123	nan	0.27000001072883606	1.2799999713897705	nan	0.44523603517098487	0.25999999046325684	nan	nan	0.4666666587193807	1.0204615621552475	1.6155674748275353	0.2800000011920929	0.2800000011920929	0.5699160446848417	1.9013568744070823
chr10	83396303	83398304	nan	0.27000001072883606	nan	nan	0.5584790765559265	0.632159098982811	0.6700000166893005	nan	0.49056224064175863	0.6157968533986333	0.0	0.2800000011920929	nan	0.6577672077865196	2.8976678724648774
chr10	83533139	83535140	nan	0.16680412639662162	1.2799999713897705	nan	0.7659999847412109	0.8988888528611925	1.0050000250339508	0.8350000232458115	0.5949999898672104	1.192885572644605	0.9182805804119654	0.42000000178813934	0.2800000011920929	2.5977688232556186	20.952110906650518
chr10	85119757	85121758	nan	0.18419142318244028	nan	nan	0.3466666539510091	0.6544723354991356	nan	1.340000033378601	0.699999988079071	0.4398547757094887	0.13682460695549822	0.2800000011920929	0.2800000011920929	0.5230412939103829	0.2674575297907553
chr10	85749626	85751627	nan	0.14000000059604645	nan	nan	0.25999999046325684	0.4932352760258843	0.6700000166893005	nan	nan	0.15025428504958147	0.10132201214780336	nan	nan	0.9390970173488093	1.7099536087797738
chr10	85749852	85751853	nan	0.14000000059604645	nan	nan	0.25999999046325684	0.5199999809265137	0.6700000166893005	nan	nan	0.21113014292681234	0.19945277981851053	nan	nan	0.9390970173488093	1.4217924101837631
chr10	85762605	85764606	nan	0.27666667103767395	nan	nan	0.5199999809265137	0.5199999809265137	nan	nan	0.5833333233992258	0.0	0.07978111192740422	nan	0.2800000011920929	0.5017293283813878	1.5033395035096493
chr10	85765482	85767483	nan	0.29818182506344537	1.2799999713897705	nan	0.6966666380564371	0.25999999046325684	nan	0.6700000166893005	0.7849999964237213	0.175942024071773	1.4360599789483615	0.5600000023841858	0.2800000011920929	0.8838955985913315	4.41537258521966
chr10	85850754	85852755	0.27000001072883606	0.4533333331346512	nan	nan	nan	0.25999999046325684	nan	0.6700000166893005	0.699999988079071	0.22872458810153334	0.15956222385480845	nan	nan	1.3999000407755375	0.8239213181757319
chr10	85861055	85863056	nan	0.4099999964237213	nan	nan	0.5199999809265137	0.5199999809265137	nan	nan	nan	0.0	0.0	nan	nan	1.1094975017722528	1.6258713979532813
chr10	85915985	85917986	1.090000033378601	0.8199999928474426	2.559999942779541	2.559999942779541	0.4676069544536754	1.0433332920074463	nan	1.340000033378601	nan	1.2139986971507724	0.658194167443599	nan	1.3900000005960464	0.6700000166893005	1.0867310808278037
chr10	86570936	86572937	0.2733333359162013	0.2749999985098839	nan	1.2799999713897705	0.7849999666213989	0.6499999761581421	0.6700000166893005	0.6700000166893005	0.6618855990556013	0.42226069543076894	0.25928860184909225	nan	0.2800000011920929	0.6455089858549083	2.774713452341317
chr10	86590100	86592101	nan	nan	nan	nan	0.7849999666213989	nan	nan	nan	0.699999988079071	0.0	0.0	nan	0.5600000023841858	0.4000000059604645	0.3591451859069073
chr10	86616439	86618440	nan	nan	nan	nan	nan	nan	nan	0.6700000166893005	0.699999988079071	0.0	0.0043879611560072316	nan	nan	0.8100000023841858	0.9494108633659054
chr10	86618274	86620275	0.14000000059604645	0.20749999955296516	nan	1.2799999713897705	1.0499999523162842	0.38999998569488525	nan	0.33000001311302185	0.4244094415912477	0.22872463129330492	0.42882346767356905	nan	0.2800000011920929	0.4948586169582406	1.6917851042116003
chr10	86939729	86941730	0.4906055301795771	0.24151188260664436	1.4112820197374394	0.6399999856948853	0.3714285578046526	0.41237300659198745	1.3111111146432382	0.6700000166893005	1.040649656234295	6.684726129943642	1.7037255957625854	1.229461956903808	0.2800000011920929	0.9147802353887767	2.4109205183001055
chr10	87006941	87008942	0.4489631545796832	0.27000001072883606	3.443144062547531	nan	0.5199999809265137	0.3466666539510091	0.8375000208616257	0.6882887761541866	1.3797236843924885	6.034096017412875	1.0044441902297905	0.6448945589652998	0.42000000178813934	1.3044201849555435	4.878881235619535
chr10	88356074	88358075	0.2740000009536743	nan	nan	nan	0.5199999809265137	1.3075000047683716	nan	nan	2.410639674707629	0.40466653621536325	0.3191244477096169	0.42000000178813934	nan	1.9315596382825746	27.808401965189432
chr10	88378411	88380412	nan	nan	0.6399999856948853	nan	0.4867441681928413	0.36883719577345736	0.44333334763844806	0.44333334763844806	1.0608261017144958	0.5454199931312954	0.39890555963702107	nan	0.6950000077486038	0.721001066973669	4.521005873975606
chr10	89914493	89916494	nan	0.14000000059604645	nan	nan	nan	0.25999999046325684	nan	nan	1.0499999523162842	0.15623630576584113	0.2792338917459148	nan	0.2800000011920929	0.6456713465029348	2.210221733348719
chr10	93539032	93541033	0.14000000059604645	0.27000001072883606	1.9991010789121135	nan	nan	0.5405755197401527	nan	1.0050000250339508	1.6395724516719794	0.02920633643820904	0.47868666560693957	nan	nan	0.9361812243325598	10.967871481421469
chr10	93889273	93891274	nan	nan	nan	nan	0.5082100052253159	0.3466666539510091	nan	nan	nan	0.2709504799625982	0.01914746686257701	0.2800000011920929	nan	0.9444058635280599	4.774516076966561
chr10	93896157	93898158	nan	nan	nan	1.2799999713897705	0.5212587212230061	0.7823231990891274	0.33000001311302185	nan	0.3499999940395355	0.791738244487547	0.22258930227745777	0.2800000011920929	0.2800000011920929	0.6898283323163809	0.48590230679643087
chr10	94146952	94148953	nan	nan	nan	nan	0.3466666539510091	0.25999999046325684	nan	0.6700000166893005	0.699999988079071	0.0	0.2792338917459148	nan	nan	0.6844869308188648	1.86797698854149
chr10	95414483	95416484	nan	nan	nan	nan	1.0499999523162842	0.38999998569488525	0.893333355585734	0.49245432291578684	0.4950219535024763	0.5285298413243787	0.2592886137640637	0.7834426171141244	0.2800000011920929	2.0298207426939356	16.628424735500598
chr10	95500937	95502938	0.27000001072883606	nan	nan	nan	0.25999999046325684	0.3466666539510091	0.6700000166893005	nan	0.9992150046923055	0.6333909083580387	0.47868665071322525	nan	nan	0.680529352058887	2.9437219586627354
chr10	95558320	95560321	nan	nan	nan	nan	0.7433587485597334	0.49891890061868205	0.6650000065565109	1.340000033378601	0.5241293443079612	0.7706250654703852	0.2632776693604339	0.33600000143051145	nan	0.6154652664742846	0.2978792393404147
chr10	95777916	95779917	nan	0.2260927225382912	nan	nan	0.6099999745686849	0.3530955647946084	1.1137086370133407	nan	0.699999988079071	0.6861737523896285	0.5185772275281274	0.2800000011920929	0.2800000011920929	0.717599256840906	1.7762898291307112
chr10	97643067	97645068	1.002753626043233	0.4107995073286017	1.424905628528235	1.9199999570846558	0.4331886318569788	0.5214285509926933	0.8525613291387012	0.5856391135463141	1.511052611428527	10.007208234724077	13.885491652348112	1.032863475307905	0.3806118719381829	0.6543576912555646	1.4855934979020804
chr10	97713771	97715772	0.6442254363563841	0.3057340536435506	2.3039999485015867	1.7066666682561238	0.6270706822173764	0.5199999809265137	1.2636871457765888	0.8040000200271606	1.9492003825353064	7.340641659775238	3.4094457347532443	1.110549596273244	0.40371364825123907	0.7373507235659783	2.7468268819179373
chr10	99107134	99109135	0.14000000059604645	0.18333333730697632	nan	nan	0.4558146306395709	0.42631128500265353	nan	nan	0.42055887507345385	0.4169824135595414	0.22578054675455395	0.2800000011920929	0.5600000023841858	0.9107960687656151	12.417129812092854
chr10	99262230	99264231	nan	0.27000001072883606	nan	nan	0.6224242195938573	0.25999999046325684	0.8535616650973281	1.2450684990784893	0.9203451247132983	0.5809602368360517	0.5863911696876781	nan	nan	2.567587134845325	30.90719592195937
chr10	99297887	99299888	0.2342857186283384	0.27000001072883606	0.853333314259847	nan	0.5233333110809326	0.38999998569488525	nan	0.6700000166893005	0.7745741899431187	1.376920679073105	0.5385225055099785	nan	nan	1.1165230308378413	5.209715574726589
chr10	104286268	104288269	0.38116883545948094	0.27112098292889	2.1333332856496177	nan	0.25999999046325684	0.5199999809265137	0.6700000166893005	0.7084289453273402	0.6384652816888058	2.1348762795187604	1.8872221638595146	0.5587515566828248	0.4127014235580137	0.4000000059604645	2.792881985445847
chr10	110949682	110951683	nan	0.14000000059604645	nan	0.853333314259847	nan	0.25999999046325684	0.6700000166893005	0.33000001311302185	0.4374999925494194	0.07671061859674182	0.29359449189284753	0.2800000011920929	1.1100000143051147	0.4320440938573084	1.3132038089646392
chr10	112171539	112173540	nan	nan	nan	nan	nan	nan	nan	nan	0.3499999940395355	0.0	0.0	nan	nan	nan	0.0
chr10	112454607	112456608	nan	0.21970033417399001	nan	nan	0.3554430249371106	0.35673468079260046	0.6700000166893005	1.340000033378601	0.7999999863760812	0.4539303172534254	2.781568406820893	0.2800000011920929	0.2800000011920929	1.0475358112961526	7.244595819893388
chr10	115361230	115363231	nan	nan	nan	nan	0.25999999046325684	0.3119999885559082	nan	nan	0.699999988079071	0.3589214812750104	0.6629810222442718	nan	0.2800000011920929	0.45976676928753757	0.4922401666760385
chr10	115568985	115570986	0.14000000059604645	0.27000001072883606	nan	nan	0.5082185075855029	0.3639999866485596	0.6675000116229057	0.6700000166893005	0.7388888729943169	1.0169428336745439	0.6565985422263081	0.2800000011920929	nan	1.489895581576594	4.402273696669932
chr10	115586779	115588780	0.550000011920929	0.403861394022951	1.2799999713897705	2.559999942779541	0.5444360810114925	0.6534628030594922	1.298305633852252	0.7663716985061105	1.3080945862364086	0.703767436495547	0.23136522458947223	0.2800000011920929	nan	2.567375103883344	31.423944182005123
chr10	116176257	116178258	nan	0.261495337168747	0.6399999856948853	1.2799999713897705	0.2971428462437221	0.5199999809265137	0.788262363643825	0.6675000190734863	0.3499999940395355	0.9437521311237119	2.1273632924715202	nan	nan	1.5666092540582115	9.739592714079734
chr10	116905774	116907775	nan	nan	2.559999942779541	nan	0.6966666380564371	0.7849999666213989	nan	nan	0.44575922633489407	0.07037671430893745	0.2592886048278351	nan	nan	0.854987451291863	1.068140033898742
chr10	116936654	116938655	nan	nan	nan	nan	0.7091639578534092	0.38999998569488525	nan	0.6700000166893005	0.699999988079071	0.42437197332796844	0.15836550717589737	0.41749999672174454	0.2800000011920929	0.7719134882761912	1.5747460115557608
chr10	117628499	117630500	nan	nan	nan	1.2799999713897705	1.1172727129676125	0.7622123668327444	nan	0.6700000166893005	2.106312477168505	0.2815070985139221	0.19945277981851053	0.2800000011920929	0.2800000011920929	2.7163301689013397	38.46783271210007
chr10	118230972	118232973	nan	nan	nan	nan	nan	nan	nan	nan	nan	0.0	0.0	nan	nan	nan	0.0
chr10	118245189	118247190	nan	nan	nan	nan	nan	nan	nan	nan	nan	0.2639130182352023	0.07978111192740422	nan	nan	0.4000000059604645	0.559843967164653
chr10	118254312	118256313	nan	nan	nan	nan	nan	nan	nan	nan	0.3499999940395355	0.0	0.0	nan	nan	1.4107462986191708	0.0
chr10	118266417	118268418	nan	nan	nan	nan	nan	nan	nan	nan	nan	0.0	0.0	nan	nan	nan	0.0
chr10	118323915	118325916	nan	nan	2.559999942779541	nan	0.5199999809265137	0.5199999809265137	1.340000033378601	nan	nan	0.31141710379670584	0.4587413846463457	nan	nan	0.8608771999154174	0.676037996694602
chr10	118330965	118332966	nan	nan	nan	nan	nan	nan	nan	nan	nan	0.0	0.0	nan	nan	nan	0.0
chr10	118350475	118352476	nan	nan	nan	nan	nan	nan	nan	nan	nan	0.0	0.0	nan	nan	nan	0.0
chr10	119239054	119241055	0.27000001072883606	0.18333333730697632	1.2799999713897705	nan	0.25999999046325684	0.5199999809265137	0.8789795862168682	0.6700000166893005	0.4374999925494194	1.0028683040095592	0.7978111073590707	0.2800000011920929	0.5600000023841858	0.7011577292476725	2.311627439264653
chr10	119991921	119993922	0.14000000059604645	0.3707194248978183	nan	2.559999942779541	0.6259999752044678	0.3119999885559082	1.0050000250339508	0.6700000166893005	nan	0.5334559138091667	0.713243131694765	0.42000000178813934	0.2800000011920929	1.0884120936369777	3.69454752892509
chr10	120111964	120113965	nan	nan	nan	nan	0.25999999046325684	0.38999998569488525	nan	nan	0.6328214863440355	0.5155094799728527	0.5385224906162641	nan	0.2800000011920929	0.8352521739964527	5.926742999062784
chr10	120200536	120202537	nan	nan	nan	nan	0.9238461439426129	0.887996878812042	1.340000033378601	0.44333334763844806	1.8777901085464905	0.5982025035436841	1.1915309006782964	0.2800000011920929	0.2800000011920929	1.860625046833947	26.32703657912231
chr10	122447498	122449499	nan	0.14000000059604645	nan	1.2799999713897705	0.9499999718232588	0.943592485729555	0.6700000166893005	0.6700000166893005	0.5833333233992258	0.40466610876576176	0.6821284889876992	0.3899999976158142	0.2800000011920929	3.1791216920927763	35.029337208697584
chr10	122984723	122986724	nan	0.550000011920929	nan	nan	0.5199999809265137	nan	nan	nan	nan	0.3166955480094197	0.2991791697277658	nan	0.2800000011920929	0.6534924758738608	1.8168521182111714
chr10	127533558	127535559	nan	nan	nan	nan	1.0462637400174593	1.0213207386177732	0.6700000166893005	0.6700000166893005	0.8149999876817068	0.5074163767649257	0.0	0.42000000178813934	0.2800000011920929	3.7155628994310343	31.500837874138494
chr10	127620147	127622148	0.27000001072883606	nan	nan	1.9199999570846558	0.25999999046325684	1.0499999523162842	nan	nan	0.5833333233992258	0.0	0.0	nan	nan	1.858992759148769	18.926114438594073
chr10	127676064	127678065	nan	nan	nan	nan	nan	nan	nan	nan	0.3499999940395355	0.0	0.0	nan	nan	0.8056225100434927	7.38613999029924
chr10	127775404	127777405	0.14000000059604645	nan	nan	nan	0.303333322207133	0.3364705758936265	nan	nan	nan	0.2976935491866913	0.5784130555161948	0.2800000011920929	nan	0.6768181933598085	0.6920938966037153
chr10	127897534	127899535	0.17829268589252378	nan	nan	nan	0.6492682666313357	0.5199999809265137	nan	nan	1.3773635381615332	0.79173827874309	0.9637558022956143	0.42000000178813934	0.2800000011920929	0.6751521430441139	1.1163077376771724
chr10	128014214	128016215	nan	0.27000001072883606	nan	nan	0.3466666539510091	0.25999999046325684	0.46393940846125287	nan	0.699999988079071	1.6890401976636384	1.0172091651594324	0.3962573116285759	0.2800000011920929	0.8043887837377484	0.7761761217281736
chr10	128231062	128233063	0.14000000059604645	nan	1.2799999713897705	nan	0.25999999046325684	0.25999999046325684	0.6700000166893005	nan	0.5833333233992258	0.2772845879964147	0.0	nan	0.5549999922513962	0.703845054595337	0.40689036522669414
chr10	128237065	128239066	0.27000001072883606	nan	nan	nan	0.4731147367446149	nan	nan	0.6700000166893005	nan	0.510230885333624	0.0	0.2800000011920929	0.2800000011920929	1.1311320915269294	3.0806206580938427
chr10	128302334	128304335	0.27000001072883606	nan	nan	nan	0.5199999809265137	0.45024388592417647	0.6700000166893005	nan	nan	0.43985489336983197	0.5325389221154232	0.2800000011920929	nan	0.8407770406354118	0.6743479012728095
chr10	128336831	128338832	0.27000001072883606	nan	1.2799999713897705	nan	nan	nan	nan	nan	0.5249999910593033	0.6861734917496276	0.6382488924404909	nan	nan	0.8051004530529359	2.8296414180316667
chr10	128399465	128401466	nan	nan	nan	nan	0.5199999809265137	0.25999999046325684	nan	1.340000033378601	0.699999988079071	0.17594178577234362	0.0	0.2800000011920929	nan	0.6197834548476308	3.3603313921213984
chr10	128492885	128494886	nan	0.27000001072883606	1.2799999713897705	1.2799999713897705	0.25999999046325684	0.7001113898242749	0.6700000166893005	0.5000000149011612	0.699999988079071	0.7389562657807601	1.1568260931599326	0.2800000011920929	nan	0.7370016877375656	0.9042008160829902
chr10	128547972	128549973	0.4566666781902313	nan	0.8345288567267652	2.5580000638961793	0.6524999737739563	1.2200000286102295	2.385714305298669	2.4011009171468403	nan	1.241797578120339	0.689308795137801	nan	nan	0.8353453313918422	5.45773902188415
chr10	128643647	128645648	nan	0.27000001072883606	nan	nan	0.5199999809265137	0.31231387184419385	0.6700000166893005	0.6700000166893005	nan	0.4595605192155852	0.3191244477096169	0.2800000011920929	nan	1.089878856624274	6.542357713654302
chr10	128695231	128697232	0.2750000059604645	0.27000001072883606	1.2799999713897705	1.5999999642372131	nan	0.5233333110809326	1.225000003973643	0.8866666754086813	nan	1.2368704968544915	1.3961694170271737	0.42000000178813934	0.4110638315373279	0.6347058862661529	1.3208092385861112
chr10	128887128	128889129	nan	nan	nan	nan	0.25999999046325684	0.25999999046325684	0.6700000166893005	0.6700000166893005	nan	0.3694782267207804	0.07978111192740422	0.2800000011920929	0.2800000011920929	0.8267699551850118	4.711562864128677
chr10	129569656	129571657	0.14000000059604645	0.44019576591146325	nan	0.6399999856948853	0.4516975570167182	0.4244365022117843	nan	1.340000033378601	0.699999988079071	0.33675286392758097	2.080292448408898	0.2800000011920929	0.48750000447034836	0.8101187477534458	3.1748434550043703
chr10	129774870	129776871	0.27000001072883606	0.2733333359162013	nan	1.2799999713897705	nan	nan	0.6700000166893005	0.857559057905918	0.3499999940395355	0.3740524101829243	1.3618635418771328	nan	nan	0.674141226890888	2.1045907874634002
chr10	130162323	130164324	0.52780553491173	0.3943589868453833	2.559999942779541	2.559999942779541	0.5199999809265137	0.25999999046325684	1.0972854286848666	1.0050000250339508	0.9262171965115674	6.103063859563062	3.440560346123935	0.6713320307003062	0.2800000011920929	0.5856050316533542	3.2318825236801385
chr10	130393240	130395241	nan	nan	nan	nan	nan	0.25999999046325684	nan	nan	1.0129999667406082	0.08797089288617181	0.0	0.2800000011920929	nan	0.4000000059604645	0.8961728622709615
chr6	4085926	4087927	nan	0.21800000667572023	nan	2.559999942779541	nan	0.5199999809265137	0.6700000166893005	0.6700000166893005	0.5499999906335559	1.4444819203857657	0.8181552968580446	0.2800000011920929	0.2800000011920929	0.5350000113248825	4.404812581327068
chr6	4753220	4755221	0.27000001072883606	0.2576470685895212	0.853333314259847	nan	0.522000002861023	0.3466666539510091	0.6700000166893005	0.6700000166893005	0.8458333189288775	0.49263668143707534	0.30316822234539315	0.5566666622956594	0.2800000011920929	1.9822580860157517	27.409119180623797
chr6	7300907	7302908	0.3653973564012161	0.25771144710814775	1.2799999713897705	1.9199999570846558	0.7829999804496766	0.6367400627304279	nan	1.1133333295583725	0.6222222083144717	2.06872145156155	3.5239316205392175	0.3733333349227905	0.6128514452149362	0.5380541502723436	3.277516725657881
chr6	8508599	8510600	0.14000000059604645	0.27000001072883606	nan	nan	0.5224999785423279	0.38999998569488525	nan	0.6700000166893005	0.699999988079071	0.47504315520452894	0.4786866536919681	0.2800000011920929	0.2800000011920929	0.6211842145574721	1.341935425028689
chr6	8536816	8538817	nan	0.20229167211800814	2.559999942779541	nan	nan	nan	nan	nan	0.3499999940395355	0.2463185000812811	1.3307489082254451	nan	0.3501754400873543	0.4000000059604645	0.40139755655800563
chr6	8757457	8759458	0.27000001072883606	0.3087499998509884	nan	1.9199999570846558	0.868527142576469	1.0499999523162842	0.6700000166893005	0.6700000166893005	nan	2.008902845443457	3.0923158059651588	0.2800000011920929	0.62810125569754	0.7479113159602633	0.9844803311180199
chr6	8947613	8949614	nan	0.2740000069141388	nan	nan	0.6728384019332508	1.1367426866040555	0.33000001311302185	0.6463184244004055	1.3068365699228557	0.2512448700829067	0.29439230301212155	0.2800000011920929	0.5600000023841858	2.9611004910223535	34.75511434517879
chr6	8949018	8951019	0.27000001072883606	0.27000001072883606	nan	nan	1.0927272601561113	1.2096953093681293	0.6700000166893005	0.6676133841205042	0.9141476823845418	0.48172884774410624	1.0447336368594153	0.2800000011920929	nan	3.920570459767822	35.95466131213187
chr6	18169686	18171687	0.18333333730697632	0.21553551544264177	nan	nan	0.6112905771508006	0.9005923060854051	0.8833758181827084	0.9380000233650208	0.914987699405567	0.8670418322056547	1.8632878197365437	0.5559999942779541	nan	0.778208144067412	18.569920554928395
chr6	29163723	29165724	nan	0.21344633400440216	nan	nan	0.609514552991367	0.42076334334511795	0.6700000166893005	0.6700000166893005	0.699999988079071	1.3484186561390021	0.3007747830300853	0.2800000011920929	0.2800000011920929	0.4403146565429346	22.868263163785826
chr6	29466782	29468783	0.27000001072883606	nan	nan	nan	0.4967163996909981	0.38999998569488525	nan	0.6700000166893005	0.699999988079071	1.6432960225843538	0.35901500367331896	0.2800000011920929	0.35256544652721644	0.8966592562888938	7.133465781383428
